"","intercept class1","intercept class2","age.centered class1","age.centered class2","varcov 1","varcov 2","varcov 3","stderr","bic.select","icl.select","ARI","MCR","RI","JI","FMI","mean.pprob.misc","mean.pprob.correct","btr.est.hm1","btr.est.best"
"1",4.37278136124743,6.23849322470461,-3.1317145477936,-0.655401587047618,4.70413918272803,0.229703286288931,0.0981666985234654,3.21446142882181,1,2,0.028118469839032,0.196,0.684516516516517,0.681847731723567,0.82505934662665,0.987413992170604,0.997616991407419,0.33116289077391,0.330858404687464
