"","intercept class1","intercept class2","age.centered class1","age.centered class2","varcov 1","varcov 2","varcov 3","stderr","bic.select","icl.select","ARI","MCR","RI","JI","FMI","mean.pprob.misc","mean.pprob.correct","btr.est.hm1","btr.est.best"
"1",7.97730361491013,5.84589807893366,-0.836409674747142,-0.454214414836663,3.82452282296828,0.605433773629194,0.114223876434083,1.42459507757743,1,2,0.262353894446758,0.071,0.850972972972973,0.844915519073314,0.916138578669335,0.722063176260464,0.926038722534409,0.670520758123333,0.670186993296201
