"","intercept class1","intercept class2","age.centered class1","age.centered class2","varcov 1","varcov 2","varcov 3","stderr","bic.select","icl.select","ARI","MCR","RI","JI","FMI","mean.pprob.misc","mean.pprob.correct","btr.est.hm1","btr.est.best"
"1",7.60217836355826,4.86836709948967,-0.327545096109333,-0.774311635043567,3.00981318434451,0.283390455314054,0.0388641420183544,1.42170019908892,1,2,0.0294914619543844,0.346,0.546978978978979,0.522869312191625,0.70952684380768,0.739767188666199,0.793807453279313,0.681509873454507,0.681629733813923
