"","intercept class1","intercept class2","age.centered class1","age.centered class2","varcov 1","varcov 2","varcov 3","stderr","bic.select","icl.select","ARI","MCR","RI","JI","FMI","mean.pprob.misc","mean.pprob.correct","btr.est.hm1","btr.est.best"
"1",19.0518929614826,6.07776675028383,-6.24778102592053,-0.582890092087767,19.7939901612503,2.58780731762462,0.3889203104194,3.18768536976215,1,2,0.0281960793878604,0.05,0.901309309309309,0.901092683474918,0.948974771289446,0.999986622580044,0.99999989384613,0.639000007571222,0.641148944313376
