"","intercept class1","intercept class2","age.centered class1","age.centered class2","varcov 1","varcov 2","varcov 3","stderr","bic.select","icl.select","ARI","MCR","RI","JI","FMI","mean.pprob.misc","mean.pprob.correct","btr.est.hm1","btr.est.best"
"1",5.9897888565076,7.47970411561365,-0.508334229714502,-1.46205447812798,0.847614785774157,0.110744757612462,0.0229472938883625,1.39699136257939,2,2,0.553089508235182,0.128,0.776544544544545,0.634704630993291,0.776537751152377,0.672849748832229,0.980009654122859,0.540114477897916,0.540539885840635
