"","intercept class1","intercept class2","age.centered class1","age.centered class2","varcov 1","varcov 2","varcov 3","stderr","bic.select","icl.select","ARI","MCR","RI","JI","FMI","mean.pprob.misc","mean.pprob.correct","btr.est.hm1","btr.est.best"
"1",5.94410340586166,7.59078360148263,-0.49126759096017,-1.48259107151722,0.963097004443505,0.152270701025049,0.0293449108027077,1.40677380934045,2,2,0.559062628311621,0.126,0.779531531531532,0.638420824522925,0.779312390306478,0.640763899006095,0.990869698633604,0.566484113173234,0.566361926086047
