"","intercept class1","intercept class2","age.centered class1","age.centered class2","varcov 1","varcov 2","varcov 3","stderr","bic.select","icl.select","ARI","MCR","RI","JI","FMI","mean.pprob.misc","mean.pprob.correct","btr.est.hm1","btr.est.best"
"1",7.67573339883361,5.97335665680697,-1.48023120611222,-0.538923158120321,0.874074714141538,0.126860385419414,0.0334628296969941,1.44738035793255,2,2,0.553873096139026,0.102,0.816624624624625,0.772290863890615,0.872504303484882,0.732345598281146,0.97491062192748,0.469177535823792,0.468199850754933
