"","intercept class1","intercept class2","age.centered class1","age.centered class2","varcov 1","varcov 2","varcov 3","stderr","bic.select","icl.select","ARI","MCR","RI","JI","FMI","mean.pprob.misc","mean.pprob.correct","btr.est.hm1","btr.est.best"
"1",6.10616254621792,7.5266268089754,-0.484023376988879,-1.59453098035137,5.07957165403818,0.667893978174768,0.087818897054872,3.16899885887139,1,2,0.205348071921948,0.273,0.602660660660661,0.437854755565626,0.609127335198228,0.639978858339942,0.774475919546087,0.384985719701144,0.387408325545326
