"","intercept class1","intercept class2","age.centered class1","age.centered class2","varcov 1","varcov 2","varcov 3","stderr","bic.select","icl.select","ARI","MCR","RI","JI","FMI","mean.pprob.misc","mean.pprob.correct","btr.est.hm1","btr.est.best"
"1",0.85213490676599,7.3208668105712,-2.09847470099386,-0.864580152368085,18.8273047415757,2.30774390797237,0.581496489380405,3.11849015486374,1,2,4.0843257093692e-05,0.495,0.49954954954955,0.492023978866084,0.696236278414788,0.969034554343877,0.970741479008558,0.68613640199207,0.686079627110414
