"","intercept class1","intercept class2","age.centered class1","age.centered class2","varcov 1","varcov 2","varcov 3","stderr","bic.select","icl.select","ARI","MCR","RI","JI","FMI","mean.pprob.misc","mean.pprob.correct","btr.est.hm1","btr.est.best"
"1",8.69042509355857,4.67548917911445,-1.22654914154026,-0.682699767830009,17.1873225625325,2.96923610330306,0.600399805652239,3.1416511989502,1,2,0.15440215418671,0.303,0.577195195195195,0.408355651676957,0.579920047362703,0.692311978503122,0.79373375937687,0.682081624667333,0.682420957609921
