"","intercept class1","intercept class2","age.centered class1","age.centered class2","varcov 1","varcov 2","varcov 3","stderr","bic.select","icl.select","ARI","MCR","RI","JI","FMI","mean.pprob.misc","mean.pprob.correct","btr.est.hm1","btr.est.best"
"1",7.88573802114792,6.00333414159625,-1.47179118365619,-0.495258360545441,4.47634926794291,0.673795079544759,0.101421923434947,1.43976968796793,2,2,0.569226577247102,0.099,0.821423423423423,0.776226004234694,0.874752495080363,0.713726317794415,0.990564152544599,0.719802890324454,0.722086603643739
