"","intercept class1","intercept class2","age.centered class1","age.centered class2","varcov 1","varcov 2","varcov 3","stderr","bic.select","icl.select","ARI","MCR","RI","JI","FMI","mean.pprob.misc","mean.pprob.correct","btr.est.hm1","btr.est.best"
"1",6.11364484633956,7.45481669203,-0.490503504806975,-1.55640334423238,4.50396803776627,0.536736913668068,0.0639629170705871,1.44548819989218,2,2,0.588652963252332,0.093,0.831129129129129,0.788583387638478,0.882835488055964,0.728234151610164,0.985896652759602,0.710761326161375,0.711781948779186
