"","intercept class1","intercept class2","age.centered class1","age.centered class2","varcov 1","varcov 2","varcov 3","stderr","bic.select","icl.select","ARI","MCR","RI","JI","FMI","mean.pprob.misc","mean.pprob.correct","btr.est.hm1","btr.est.best"
"1",7.84945174740005,5.67595504314561,-0.86123239058171,-0.507671135966063,4.51394964322062,0.851175582903864,0.160503066526361,3.21733311666858,1,2,0.262646126970623,0.05,0.890618618618619,0.887729478923078,0.940645875040233,0.781767530688942,0.875161818804429,0.312330602593466,0.312260562810766
