"","intercept class1","intercept class2","age.centered class1","age.centered class2","varcov 1","varcov 2","varcov 3","stderr","bic.select","icl.select","ARI","MCR","RI","JI","FMI","mean.pprob.misc","mean.pprob.correct","btr.est.hm1","btr.est.best"
"1",5.87654408073325,7.5139032054095,-0.451929274745184,-1.66702084714687,4.59531653415119,1.08804192336031,0.347761716230982,3.1298152601274,1,2,0.22571981125544,0.171,0.716198198198198,0.690658141666303,0.823342093716938,0.793975716273086,0.884249200852695,0.348388332115037,0.348523219657773
