"","intercept class1","intercept class2","age.centered class1","age.centered class2","varcov 1","varcov 2","varcov 3","stderr","bic.select","icl.select","ARI","MCR","RI","JI","FMI","mean.pprob.misc","mean.pprob.correct","btr.est.hm1","btr.est.best"
"1",5.96182578593051,7.64000760126182,-0.437289826272596,-1.23640591237707,4.68390421330569,0.739385835539862,0.116717045743129,3.11224229257168,1,2,0.203680999202914,0.195,0.685735735735736,0.648299920238746,0.788974373267968,0.669134982204958,0.793961074758079,0.345170646251796,0.346439325341117
