"","intercept class1","intercept class2","age.centered class1","age.centered class2","varcov 1","varcov 2","varcov 3","stderr","bic.select","icl.select","ARI","MCR","RI","JI","FMI","mean.pprob.misc","mean.pprob.correct","btr.est.hm1","btr.est.best"
"1",7.84960878016389,5.93382452315377,-1.60664255484056,-0.492012031832255,1.02236078972951,0.179333096265743,0.0314572628039244,1.41922585292637,2,2,0.670388425002535,0.024,0.953105105105105,0.950468586121731,0.974799343227579,0.806001443511298,0.999766224727863,0.378726119563025,0.3852229451567
