"","intercept class1","intercept class2","age.centered class1","age.centered class2","varcov 1","varcov 2","varcov 3","stderr","bic.select","icl.select","ARI","MCR","RI","JI","FMI","mean.pprob.misc","mean.pprob.correct","btr.est.hm1","btr.est.best"
"1",1.97419890307715,8.61852903275716,-1.89414909946122,-0.604856828620739,11.7459027345549,0.834674762209801,0.532554970185056,3.08314158833694,1,2,0.0118264376193029,0.444,0.505777777777778,0.393832841420833,0.569285528317483,0.835031693718501,0.862395872523009,0.6760731609461,0.676247410165652
