"","intercept class1","intercept class2","age.centered class1","age.centered class2","varcov 1","varcov 2","varcov 3","stderr","bic.select","icl.select","ARI","MCR","RI","JI","FMI","mean.pprob.misc","mean.pprob.correct","btr.est.hm1","btr.est.best"
"1",7.60366798469888,6.07639150543156,-1.52800297148928,-0.49910938028585,0.821525364263136,0.10719431008978,0.0139869328930848,1.43783179551436,2,2,0.408614831777183,0.038,0.926814814814815,0.924656320204456,0.961343849246923,0.906448721133794,0.995344784990116,0.313294186055336,0.314537267752685
