"","intercept class1","intercept class2","age.centered class1","age.centered class2","varcov 1","varcov 2","varcov 3","stderr","bic.select","icl.select","ARI","MCR","RI","JI","FMI","mean.pprob.misc","mean.pprob.correct","btr.est.hm1","btr.est.best"
"1",9.51179807726198,5.85768037341223,-1.11702996608655,-0.46195594872069,19.6433184373536,2.86146280216445,0.416835168943528,3.08310731753628,1,2,0.20887082961745,0.05,0.895945945945946,0.894037129308341,0.944397284357629,0.856775692799053,0.960802318604111,0.66986523025429,0.673000933551316
